,ABAIARA,ACARAPE,ACARAÚ,ACOPIARA,AIUABA,ALCÂNTARAS,ALTANEIRA,ALTO SANTO,AMONTADA,ANTONINA DO NORTE,APUIARÉS,AQUIRAZ,ARACATI,ARACOIABA,ARARENDÁ,ARARIPE,ARATUBA,ARNEIROZ,ASSARÉ,AURORA,BAIXIO,BANABUIÚ,BARBALHA,BARREIRA,BARRO,BARROQUINHA,BATURITÉ,BEBERIBE,BELA CRUZ,BOA VIAGEM,BREJO SANTO,CAMOCIM,CAMPOS SALES,CANINDÉ,CAPISTRANO,CARIDADE,CARIRÉ,CARIRIAÇU,CARIÚS,CARNAUBAL,CASCAVEL,CATARINA,CATUNDA,CAUCAIA,CEDRO,CHAVAL,CHORÓ,CHOROZINHO,COREAÚ,CRATEÚS,CRATO,CROATÁ,CRUZ,DEPUTADO IRAPUAN PINHEIRO,ERERÊ,EUSÉBIO,FARIAS BRITO,FORQUILHA,FORTALEZA,FORTIM,FRECHEIRINHA,GENERAL SAMPAIO,GRAÇA,GRANJA,GRANJEIRO,GROAÍRAS,GUAIÚBA,GUARACIABA DO NORTE,GUARAMIRANGA,HIDROLÂNDIA,HORIZONTE,IBARETAMA,IBIAPINA,IBICUITINGA,ICAPUÍ,ICÓ,IGUATU,INDEPENDÊNCIA,IPAPORANGA,IPAUMIRIM,IPU,IPUEIRAS,IRACEMA,IRAUÇUBA,ITAIÇABA,ITAITINGA,ITAPAGÉ,ITAPIPOCA,ITAPIÚNA,ITAREMA,ITATIRA,JAGUARETAMA,JAGUARIBARA,JAGUARIBE,JAGUARUANA,JARDIM,JATI,JIJOCA DE JERICOACOARA,JUAZEIRO DO NORTE,JUCÁS,LAVRAS DA MANGABEIRA,LIMOEIRO DO NORTE,MADALENA,MARACANAÚ,MARANGUAPE,MARCO,MARTINÓPOLE,MASSAPÊ,MAURITI,MERUOCA,MILAGRES,MILHÃ,MIRAÍMA,MISSÃO VELHA,MOMBAÇA,MONSENHOR TABOSA,MORADA NOVA,MORAÚJO,MORRINHOS,MUCAMBO,MULUNGU,NOVA OLINDA,NOVA RUSSAS,NOVO ORIENTE,OCARA,ORÓS,PACAJUS,PACATUBA,PACOTI,PACUJÁ,PALHANO,PALMÁCIA,PARACURU,PARAIPABA,PARAMBU,PARAMOTI,PEDRA BRANCA,PENAFORTE,PENTECOSTE,PEREIRO,PINDORETAMA,PIQUET CARNEIRO,PIRES FERREIRA,PORANGA,PORTEIRAS,POTENGI,POTIRETAMA,QUITERIANÓPOLIS,QUIXADÁ,QUIXELÔ,QUIXERAMOBIM,QUIXERÉ,REDENÇÃO,RERIUTABA,RUSSAS,SABOEIRO,SALITRE,SANTANA DO ACARAÚ,SANTANA DO CARIRI,SANTA QUITÉRIA,SÃO BENEDITO,SÃO GONÇALO DO AMARANTE,SÃO JOÃO DO JAGUARIBE,SÃO LUÍS DO CURU,SENADOR POMPEU,SENADOR SÁ,SOBRAL,SOLONÓPOLE,TABULEIRO DO NORTE,TAMBORIL,TARRAFAS,TAUÁ,TEJUÇUOCA,TIANGUÁ,TRAIRI,TURURU,UBAJARA,UMARI,UMIRIM,URUBURETAMA,URUOCA,VARJOTA,VÁRZEA ALEGRE,VIÇOSA DO CEARÁ
2016-10-31,106.82452,91.54481,85.790184,60.819145,67.36916,103.918304,101.95948,47.876617,75.90001,85.13911,56.494118,110.2487,46.727398,70.727196,80.28753,92.07932,71.891785,56.57888,101.95948,103.33314,79.62303,44.466053,106.20293,90.73548,105.24278,131.02048,70.727196,78.868996,85.608925,48.589638,104.73714,123.39227,93.28925,58.88392,71.891785,78.30537,91.19838,117.380104,95.01722,109.26851,99.21253,53.31316,45.115883,84.47236,75.810585,131.02048,54.495995,90.73548,123.40269,76.21722,108.99772,86.91096,85.608925,66.04884,60.93823,110.2487,108.68725,70.9684,72.928,81.330765,123.40269,59.35357,132.48582,132.90182,117.380104,74.48796,90.05917,109.26851,78.30537,81.738335,110.2487,54.675346,125.12668,47.890194,51.103184,72.27867,74.14023,35.817673,70.8936,79.62303,116.35632,86.91096,50.830086,47.29202,46.727398,110.2487,48.215324,48.929527,71.891785,85.790184,58.88392,43.45505,48.541,59.567707,46.727398,106.20293,81.32227,97.95589,101.35875,69.15569,94.5853,44.627865,52.077396,90.05917,90.05917,68.30222,124.18722,103.918304,101.974464,103.918304,106.82452,63.97664,59.459675,101.35875,59.955387,40.120598,47.890194,130.03987,66.51886,132.48582,78.30537,101.95948,61.483433,67.37284,73.97718,68.18463,90.73548,110.2487,78.30537,132.48582,46.921658,91.54481,44.7087,48.4234,78.680824,60.23691,53.503796,81.32227,52.66777,58.340782,109.352295,56.286594,96.678474,76.51829,104.73714,87.69173,50.830086,72.701035,45.94408,68.18463,44.098736,52.419243,91.54481,91.19838,53.17293,65.13862,76.84417,77.29498,106.34059,55.66356,125.12668,44.7087,47.87673,52.66777,57.307507,83.70564,70.9684,65.21237,44.627865,42.50543,76.11029,49.05112,59.35357,126.02538,17.092274,48.929527,126.02538,72.27867,48.215324,48.929527,124.18722,96.678474,102.504845,133.2743
2016-11-30,180.48143,176.83481,194.61906,122.98398,142.50256,192.7037,187.08374,127.64568,159.52348,157.04924,143.84776,192.38408,142.23415,151.44423,153.33934,152.14658,135.94473,124.95892,187.08374,174.89656,146.33792,129.07556,170.17322,182.48355,179.96591,239.46169,151.44423,165.74469,201.01424,124.48741,171.84253,247.41853,153.6285,140.37407,135.94473,153.26802,191.5355,190.36664,170.35347,219.1053,193.87035,126.51453,127.01304,163.94,145.91139,239.46169,131.45097,182.48355,238.18668,146.72336,182.5167,172.43028,201.01424,144.21622,140.7715,192.38408,188.0751,167.47206,184.95848,152.07884,238.18668,152.44833,247.21733,250.42853,190.36664,164.75854,173.86118,219.1053,153.26802,169.29474,192.38408,138.35489,243.1844,136.19496,130.75656,139.66454,144.3267,119.096405,146.99525,146.33792,220.4665,172.43028,130.20601,136.0378,142.23415,192.38408,134.08368,134.95149,135.94473,194.61906,140.37407,121.515076,129.03307,128.39432,142.23415,170.17322,144.47331,219.74406,183.57819,136.789,168.35112,134.06328,129.7632,173.86118,173.86118,182.28262,238.52483,192.7037,175.20175,192.7037,180.48143,133.76125,146.31154,183.57819,132.19914,121.78923,136.19496,235.64319,159.04048,247.21733,153.26802,187.08374,139.88477,140.24835,154.5646,137.81116,182.48355,192.38408,153.26802,247.21733,140.11864,176.83481,117.335815,130.04736,141.0984,150.50603,125.41437,144.47331,144.34529,134.69102,200.6878,123.365875,197.71529,155.1889,171.84253,162.0847,130.20601,139.28514,134.77379,137.81116,126.150925,135.05801,176.83481,191.5355,135.47627,137.37778,146.44302,179.958,175.17636,146.93355,243.1844,117.335815,118.76531,144.34529,130.71762,201.29932,167.47206,137.17075,134.06328,121.77439,151.61092,123.352066,152.44833,234.52324,77.233055,134.95149,234.52324,139.66454,134.08368,134.95149,238.52483,197.71529,172.59479,238.34569
2016-12-31,291.77573,315.23462,343.70776,244.97076,247.07417,343.4942,268.73126,257.4694,301.5374,250.99959,292.2169,331.0346,284.46085,283.35062,293.4924,254.22571,278.78845,236.18697,268.73126,286.71072,287.1793,258.94882,271.30032,312.2543,293.91037,398.5981,283.35062,303.57556,353.9585,250.1177,283.70627,412.6185,254.59213,274.11362,278.78845,291.27032,331.7765,287.59753,273.52368,354.64908,319.7602,237.61386,252.11745,302.845,265.82697,398.5981,263.79248,312.2543,388.44803,283.3508,280.3912,313.4646,353.9585,256.09103,257.03467,331.0346,287.72635,308.0379,326.96927,293.45737,388.44803,303.62396,405.38428,407.28748,287.59753,307.97717,317.13028,354.64908,291.27032,295.36078,331.0346,269.8801,382.1261,269.97256,281.6543,261.12573,250.31346,236.95497,283.4353,287.1793,375.29645,313.4646,257.3789,281.35205,284.46085,331.0346,285.9738,299.39166,278.78845,343.70776,274.11362,251.24835,255.03098,250.49693,284.46085,271.30032,257.72943,374.53625,285.75162,248.19392,278.51248,266.107,261.76437,317.13028,317.13028,330.75375,391.01694,343.4942,280.0011,343.4942,291.77573,251.05086,290.47256,285.75162,245.52223,247.09056,269.97256,388.98508,296.1228,405.38428,291.27032,268.73126,270.72806,269.20517,285.82626,250.11269,312.2543,331.0346,291.27032,405.38428,286.96725,315.23462,295.5044,293.1453,268.76608,296.4375,245.42307,257.72943,291.41257,263.12122,330.47787,243.95837,334.77527,293.30157,283.70627,260.1708,257.3789,270.27502,259.3927,250.11269,254.0209,277.33273,315.23462,331.7765,284.8894,244.0193,254.39119,317.03696,266.66223,292.28027,382.1261,295.5044,265.05872,291.41257,245.85405,362.431,308.0379,259.06146,266.107,249.7016,253.86797,234.77692,303.62396,395.52853,251.26913,299.39166,395.52853,261.12573,285.9738,299.39166,391.01694,334.77527,279.47525,392.656
2017-01-31,143.0247,199.4914,219.87451,123.66261,115.710045,215.35017,132.90865,144.54971,176.10698,119.12289,166.93092,209.80016,158.65256,164.21844,152.6331,115.072334,153.35846,114.903946,132.90865,141.79266,149.13785,146.27164,125.055916,192.9034,142.69092,271.52463,164.21844,182.65918,233.3262,125.79272,131.44994,279.31842,116.75572,147.1512,153.35846,173.06966,192.5364,163.5899,138.44214,211.50938,193.40184,118.697784,126.251205,198.6549,138.0072,271.52463,136.0736,192.9034,249.64838,139.22353,138.2237,163.84912,233.3262,145.60582,142.50108,209.80016,160.12819,194.35892,216.5111,169.79666,249.64838,183.30408,277.70624,280.84238,163.5899,178.8227,198.9479,211.50938,173.06966,158.7385,209.80016,145.57057,251.42807,149.79143,165.99579,141.36058,149.38605,116.66491,139.97993,149.13785,250.29106,163.84912,145.24239,161.82462,158.65256,209.80016,187.6324,179.91226,153.35846,219.87451,147.1512,139.26015,144.54176,134.53433,158.65256,125.055916,98.68859,241.42265,152.23244,126.63104,145.25911,146.79779,133.10306,198.9479,198.9479,214.21567,251.85341,215.35017,131.8771,215.35017,143.0247,133.77368,166.43018,152.23244,130.85667,137.87291,149.79143,244.6101,177.0505,277.70624,173.06966,132.90865,135.26465,129.73135,164.664,136.63806,192.9034,209.80016,173.06966,277.70624,169.09415,199.4914,166.27158,160.66406,135.6678,172.26932,130.8056,98.68859,166.50589,157.3387,207.73672,122.41679,194.83704,149.11363,131.44994,120.35251,145.24239,131.3425,136.6617,136.63806,134.72675,158.4098,199.4914,192.5364,166.59435,117.70939,114.89588,196.56186,129.7619,177.65851,251.42807,166.27158,146.46188,166.50589,125.783264,239.74791,194.35892,146.39523,146.79779,125.6214,127.27468,114.02095,183.30408,274.69495,140.53165,179.91226,274.69495,141.36058,187.6324,179.91226,251.85341,194.83704,150.62315,257.46567
2017-02-28,70.742584,118.599625,106.34854,64.4854,49.430172,120.145966,59.358665,85.35631,96.9871,50.95989,95.60225,131.15071,98.04816,100.68619,76.901024,49.76128,93.07211,50.403225,59.358665,70.41593,80.566986,83.74647,54.253937,117.97245,73.24594,135.53114,100.68619,107.34895,112.18558,70.292755,56.30995,135.31946,46.84086,90.78151,93.07211,102.03953,100.99986,70.06159,67.5973,113.63029,117.43127,54.641846,65.15809,111.72136,76.62553,135.53114,79.49115,117.97245,133.19525,65.38305,61.523697,89.85496,112.18558,79.70259,85.08482,131.15071,74.00883,99.62921,132.75888,104.31754,133.19525,103.04378,140.5452,134.60759,70.06159,97.780975,117.78554,113.63029,102.03953,93.23099,131.15071,88.012794,158.05035,87.241936,100.019,75.71607,75.211266,54.252445,66.15207,80.566986,132.2782,89.85496,86.2261,88.240074,98.04816,131.15071,99.11821,97.10549,93.07211,106.34854,90.78151,82.60298,86.93349,76.48627,98.04816,54.253937,27.618563,125.90268,75.65155,64.23161,78.62607,81.55258,76.025986,117.78554,117.78554,105.85505,124.39591,120.145966,56.788197,120.145966,70.742584,80.1574,92.13507,75.65155,71.85857,65.794044,87.241936,124.29518,90.44865,140.5452,102.03953,59.358665,68.90196,64.41227,103.618904,75.591705,117.97245,131.15071,102.03953,140.5452,92.92978,118.599625,87.916405,84.375084,59.131775,99.807495,70.13608,27.618563,91.04806,89.859276,132.08823,66.86922,105.29927,75.624054,56.30995,50.80439,86.2261,66.31333,79.5053,75.591705,76.15185,89.53772,118.599625,100.99986,95.90233,54.895115,51.26462,107.50851,57.129223,99.90844,158.05035,87.916405,86.44269,91.04806,71.460625,126.31013,99.62921,82.69656,81.55258,58.975063,60.100105,52.076557,103.04378,140.46983,63.651524,97.10549,140.46983,75.71607,99.11821,97.10549,124.39591,105.29927,70.25843,142.64714
2017-03-31,19.31227,57.994488,38.277348,22.716585,2.6801589,36.60164,11.590533,38.575287,36.921856,6.39075,37.772182,73.68605,45.9854,47.9643,27.674473,7.6109095,43.501938,7.821895,11.590533,17.001879,28.508625,29.509119,20.00258,62.23565,14.405362,39.875603,47.9643,51.935585,39.49559,21.787834,24.209005,40.7884,7.1515827,34.178284,43.501938,46.61554,31.807577,20.928106,16.685493,34.73116,61.42188,9.809982,17.050198,52.162582,25.928572,39.875603,28.637846,62.23565,36.915794,19.125717,11.297327,24.95489,39.49559,31.460606,41.787674,73.68605,15.518387,35.663433,72.960815,50.742874,36.915794,40.232296,44.786438,43.625187,20.928106,31.477512,57.55671,34.73116,46.61554,30.874039,73.68605,42.692238,40.426968,40.149757,45.9854,26.633429,26.547417,11.684192,21.209324,28.508625,43.518684,24.95489,37.037468,29.458529,45.9854,73.68605,37.69487,35.13546,43.501938,38.277348,34.178284,33.033688,39.21716,33.94233,45.9854,20.00258,15.5978365,41.489346,22.297752,17.783731,22.029903,37.086254,26.142086,57.55671,57.55671,38.853367,37.803783,36.60164,23.274483,36.60164,19.31227,28.200142,34.743996,22.297752,27.091772,18.209797,40.149757,38.615154,31.294794,44.786438,46.61554,11.590533,23.181206,12.112864,51.621605,28.84998,62.23565,73.68605,46.61554,44.786438,46.10314,57.994488,31.293934,26.98249,15.665726,42.620796,22.20125,15.5978365,33.69045,43.21896,75.13419,20.532114,32.852375,26.122623,24.209005,3.917992,37.037468,10.980909,30.365808,28.84998,22.560545,40.92578,57.994488,31.807577,48.383205,7.4627895,5.482956,37.58478,14.762712,33.44479,40.426968,31.293934,40.67415,33.69045,20.383097,40.798065,35.663433,31.211754,37.086254,12.1726265,12.3517065,11.045879,40.232296,45.617397,23.302784,35.13546,45.617397,26.633429,37.69487,35.13546,37.803783,32.852375,19.87462,51.169563
2017-04-30,21.597013,33.855007,30.266495,19.334763,9.205492,30.403856,14.925409,24.299969,25.661797,11.960374,25.5178,39.714806,28.464212,30.898745,23.122162,13.564337,29.372023,11.383336,14.925409,18.714462,22.629152,27.098625,20.292921,33.559326,22.740091,24.775873,30.898745,29.120111,32.810467,19.24523,25.520481,25.881397,13.377073,23.71937,29.372023,29.980839,23.352976,19.785538,16.57527,29.287716,36.441196,12.085151,17.435225,32.304394,21.538853,24.775873,24.162632,33.559326,34.238758,17.774212,15.958968,24.301594,32.810467,21.707127,26.72408,39.714806,15.890643,22.535807,38.13514,27.927404,34.238758,24.316801,35.959587,29.85752,19.785538,22.3309,33.495518,29.287716,29.980839,24.29538,39.714806,28.920313,34.85705,24.935986,26.825075,21.67103,20.117748,12.286269,19.920439,22.629152,34.395405,24.301594,24.052933,19.560745,28.464212,39.714806,22.175718,19.886564,29.372023,30.266495,23.71937,25.330696,26.252632,23.804392,28.464212,20.292921,22.874292,29.564623,18.956528,15.64118,21.37792,22.879515,22.354704,33.495518,33.495518,26.008615,25.994234,30.403856,23.884926,30.403856,21.597013,20.469963,24.950323,18.956528,18.900368,19.658909,24.935986,32.036392,20.766691,35.959587,29.980839,14.925409,21.329027,16.150152,29.522709,23.514853,33.559326,39.714806,29.980839,35.959587,28.474588,33.855007,19.06166,16.4175,15.729082,24.212006,18.78263,22.874292,23.458374,29.748081,39.317608,18.61661,24.312729,22.56876,25.520481,11.8588915,24.052933,16.39718,24.814959,23.514853,22.50963,24.99382,33.855007,23.352976,29.295216,9.3058815,13.591789,29.043419,16.56388,21.156837,34.85705,19.06166,24.750275,23.458374,18.717,26.623678,22.535807,24.33153,22.879515,15.533405,16.227798,12.952203,24.316801,38.068207,12.180816,19.886564,38.068207,21.67103,22.175718,19.886564,25.994234,24.312729,19.614275,36.603065
2017-05-31,7.76751,17.356209,11.190298,5.229842,-2.7125752,7.8298206,6.4541316,7.0385933,7.1655874,3.3646224,9.020436,18.946243,8.941547,13.744898,6.5968175,2.5596807,13.067453,-1.1429513,6.4541316,8.07471,9.605718,9.50766,7.6512613,16.02779,7.5586405,8.938192,13.744898,10.443867,11.5528145,5.9094667,11.053977,9.058654,1.117873,7.480179,13.067453,16.006573,4.4569216,8.643618,6.9762607,8.295236,16.381477,-0.9135241,-0.15676856,12.756608,8.011957,8.938192,10.129219,16.02779,12.407846,3.1175177,5.181526,5.472623,11.5528145,7.062998,9.544555,18.946243,6.957828,3.0501795,16.90797,13.819033,12.407846,7.4738274,14.274564,11.452889,8.643618,3.9560425,16.076,8.295236,16.006573,5.251315,18.946243,11.777465,9.300491,8.470826,11.221832,8.521063,6.772351,-1.9304476,2.9175322,9.605718,9.559306,5.472623,8.191894,2.4725103,8.941547,18.946243,5.087492,4.1926994,13.067453,11.190298,7.480179,8.451718,7.6063623,9.27648,8.941547,7.6512613,10.874595,10.577856,7.6851997,3.130151,10.015327,5.3093033,8.28584,16.076,16.076,5.9106584,8.491448,7.8298206,10.6701,7.8298206,7.76751,6.6893334,5.8280067,7.6851997,6.1992326,2.9225287,8.470826,9.945454,5.624186,14.274564,16.006573,6.4541316,3.3250186,1.5315388,12.975134,9.125298,16.02779,18.946243,16.006573,14.274564,9.830013,17.356209,0.67403966,-0.78246343,3.2515209,7.751567,5.13987,10.874595,6.5265703,8.098492,18.519657,5.275448,5.233967,7.6067514,11.053977,3.370084,8.191894,1.7227539,9.884792,9.125298,8.494481,7.2095256,17.356209,4.4569216,12.504505,-1.3707067,1.6595798,4.2637444,4.5122104,3.8602507,9.300491,0.67403966,8.705836,6.5265703,5.381234,7.4260707,3.0501795,9.016606,5.3093033,-0.9353448,7.9663944,-1.7416829,7.4738274,12.832684,-2.4037626,4.1926994,12.832684,8.521063,5.087492,4.1926994,8.491448,5.233967,7.8933578,14.709537
2017-06-30,9.306542,18.872341,9.391052,6.3033514,0.5905023,11.098436,10.063699,7.929729,3.340105,4.7575583,7.5939913,16.669155,8.734982,13.471135,4.6465516,5.0625167,12.791236,4.615798,10.063699,11.129808,11.958001,8.407096,8.478591,15.090372,8.719571,7.681687,13.471135,10.669128,8.894198,5.7240696,10.014067,7.2236733,4.8790936,8.357359,12.791236,15.304902,9.160827,10.983898,9.799624,7.8249283,15.081634,1.9104366,2.8546882,12.08279,8.840846,7.681687,8.475024,15.090372,11.099681,4.2004724,6.3968897,7.810899,8.894198,8.521172,8.685172,16.669155,9.756184,2.939049,13.970394,11.324715,11.099681,6.025617,11.140675,8.612742,10.983898,4.795345,15.000946,7.8249283,15.304902,7.4005537,16.669155,11.731654,7.673365,8.6058035,8.976994,10.073328,9.587334,1.3401306,4.069629,11.958001,7.9859333,7.810899,7.7645235,2.026096,8.734982,16.669155,3.6772351,1.1036129,12.791236,9.391052,8.357359,7.384215,6.6592016,9.737648,8.734982,8.478591,9.110475,8.635035,8.129748,5.877369,11.952936,7.3025537,6.3379626,15.000946,15.000946,2.8247204,8.0104065,11.098436,10.916067,11.098436,9.306542,7.2972493,4.209144,8.129748,5.031525,2.9495556,8.6058035,12.007584,1.8517003,11.140675,15.304902,10.063699,5.1999393,3.2606742,12.030729,9.507965,15.090372,16.669155,15.304902,11.140675,9.04332,18.872341,2.8650165,3.6686316,5.0936427,6.6197333,5.4892497,9.110475,5.3633566,9.073371,16.675686,5.157309,8.603795,6.2258577,10.014067,7.124173,7.7645235,3.4515188,8.289356,9.507965,7.482131,7.3025537,18.872341,9.160827,10.121461,1.932046,4.9127493,4.1756434,6.273725,4.538877,7.673365,2.8650165,8.670777,5.3633566,5.0546503,5.6923447,2.939049,8.105457,7.3025537,1.7032276,10.647178,1.6414766,6.025617,8.652171,-1.9404224,1.1036129,8.652171,10.073328,3.6772351,1.1036129,8.0104065,8.603795,11.190685,12.3892765
2017-07-31,6.79176,10.889172,0.20821244,0.59841484,-0.9978032,1.8784992,9.538293,3.1078763,-5.520678,1.9684176,0.45309153,11.824748,3.743664,5.547788,-0.63448393,0.37261748,4.6597223,0.82963485,9.538293,10.493432,7.2858777,4.062276,5.14375,8.737072,7.348685,1.6158751,5.547788,4.0857596,0.93484855,0.36762586,8.068431,1.7722093,6.102808,-0.22822526,4.6597223,6.35037,0.70059216,8.927515,8.706477,3.494518,10.271688,-1.410943,-3.001666,4.797788,5.5883975,1.6158751,3.2906077,8.737072,2.4466133,0.85703397,5.71289,2.9793105,0.93484855,3.1344476,3.8943582,11.824748,7.597289,-3.633606,6.5179415,3.153412,2.4466133,-1.076001,1.5934261,1.655171,8.927515,-2.9192216,7.6993456,3.494518,6.35037,-1.2619859,11.824748,5.4308977,2.3062756,3.7594848,3.1199806,6.3712435,3.614996,-4.6537204,0.7154686,7.2858777,1.1313136,2.9793105,2.6031013,-5.145712,3.743664,11.824748,-3.0373988,-6.300035,4.6597223,0.20821244,-0.22822526,3.1424751,2.240017,3.2852612,3.743664,5.14375,6.958807,-1.5274543,6.3593316,5.1689,8.700489,2.8648975,1.8515351,7.6993456,7.6993456,-5.8651924,1.6343166,1.8784992,8.401285,1.8784992,6.79176,2.3027594,-2.812808,6.3593316,0.37686887,-2.0181403,3.7594848,9.439431,-4.1879616,1.5934261,6.35037,9.538293,-1.1323754,-0.26720285,5.2285175,5.374163,8.737072,11.824748,6.35037,1.5934261,3.8692925,10.889172,-3.385469,-3.3439279,0.97635067,-0.8638986,0.047932077,6.958807,-0.8436282,4.571437,11.45239,0.25297967,-1.5845813,1.893983,8.068431,6.796231,2.6031013,-0.273566,4.785537,5.374163,3.7164123,2.557214,10.889172,0.70059216,4.5909348,-1.7493759,-0.735457,-3.2539546,4.865217,-3.043492,2.3062756,-3.385469,3.862636,-0.8436282,0.42691743,-2.7508345,-3.633606,3.5623913,2.8648975,-3.520649,8.360769,-0.38570184,-1.076001,0.58163315,-7.797276,-6.300035,0.58163315,6.3712435,-3.0373988,-6.300035,1.6343166,-1.5845813,8.111354,3.0725105
2017-08-31,20.109251,3.6190453,1.6673359,-0.6389773,8.543362,5.7694626,22.347412,-4.0788374,-7.7956862,18.876774,-1.1150663,5.4624095,-3.2789283,-2.3980947,3.1363955,20.256672,-2.7339125,4.8178296,22.347412,21.867186,13.93468,1.4922264,18.96857,-0.11310253,22.247385,12.21135,-2.3980947,-0.9519203,4.4415865,-0.39211845,18.069279,4.1879735,23.886896,0.40486723,-2.7339125,1.2631413,2.306856,29.003555,24.079247,6.751029,4.1690855,3.0126076,-1.3126214,-1.1255407,9.1683655,12.21135,2.7390196,-0.11310253,8.6762,3.09655,20.852325,5.823135,4.4415865,-2.7339458,-3.7969997,5.4624095,24.941168,-0.31355488,-3.2801049,-2.1177812,8.6762,-3.1096058,6.5825424,4.427277,29.003555,1.633838,2.2877238,6.751029,1.2631413,1.5582305,5.4624095,-2.9614844,6.4269676,-2.0010016,-6.795273,6.0956726,2.7313733,-0.53847,5.0911274,13.93468,3.0652652,5.823135,-3.9085908,-5.5765796,-3.2789283,5.4624095,-4.651813,-7.6263056,-2.7339125,1.6673359,0.40486723,1.1381165,-2.5605452,-2.5982573,-3.2789283,18.96857,17.628393,4.2534904,20.36774,6.415211,11.546075,-5.0562587,0.42168105,2.2877238,2.2877238,-0.58996296,4.5905437,5.7694626,17.44596,5.7694626,20.109251,0.90039635,-0.639063,20.36774,-1.8345944,-2.7654328,-2.0010016,8.120659,-3.4073353,6.5825424,1.2631413,22.347412,0.79263806,2.5157142,-0.69715816,1.0788589,-0.11310253,5.4624095,1.2631413,6.5825424,-0.5389134,3.6190453,-15.393017,-10.527334,1.9099492,-0.7829528,-0.8412337,17.628393,-6.1914625,-1.312289,6.925864,-1.3351562,4.482527,4.9939404,18.069279,22.329699,-3.9085908,0.5699613,2.400371,1.0788589,1.698642,-3.220063,3.6190453,2.306856,-3.21511,5.4776535,24.213915,1.9525853,23.946508,-2.9464355,6.4269676,-15.393017,-3.3018606,-6.1914625,-0.08541805,3.827001,-0.31355488,0.018910289,-5.0562587,-1.4327186,22.379532,1.066363,-3.1096058,7.0885124,-14.501924,-7.6263056,7.0885124,6.0956726,-4.651813,-7.6263056,4.5905437,4.482527,17.078482,6.4559216
2017-09-30,45.336853,31.572655,18.903028,24.661427,26.94502,31.562529,57.834763,10.147864,15.442364,39.94845,9.880879,34.680172,8.828935,17.607815,37.034187,39.461296,14.601426,24.476486,57.834763,51.38942,42.45963,14.127819,42.260654,29.763632,45.02316,37.882713,17.607815,19.11352,19.953398,20.330877,41.466137,31.158327,40.69109,15.757815,14.601426,24.395748,23.295895,55.41551,49.44369,41.524334,31.882795,21.268633,13.636293,30.419243,34.507942,37.882713,15.460074,29.763632,44.57675,38.181614,41.68152,31.231256,19.953398,26.825418,26.119837,34.680172,47.634132,15.216921,9.253726,11.185388,44.57675,8.923277,44.843697,34.36848,55.41551,15.721386,32.443836,41.524334,24.395748,26.300251,34.680172,13.093365,43.243782,10.241558,11.497549,36.061684,30.843897,16.299437,32.945446,42.45963,40.15334,31.231256,13.3128195,7.0268917,8.828935,34.680172,8.161376,7.531553,14.601426,18.903028,15.757815,14.478212,14.159821,28.490044,8.828935,42.260654,41.881508,23.803223,42.94524,33.334724,42.822834,9.759322,15.722071,32.443836,32.443836,12.568262,30.621254,31.562529,41.71214,31.562529,45.336853,25.065907,11.859163,42.94524,23.29946,19.51055,10.241558,35.824306,11.123568,44.843697,24.395748,57.834763,23.868439,34.311794,18.690693,29.86505,29.763632,34.680172,24.395748,44.843697,8.07498,31.572655,-1.828742,0.6680156,38.95203,11.494669,23.181723,41.881508,9.246951,23.662336,34.507507,23.491201,26.240906,38.33452,41.466137,47.974045,13.3128195,37.6553,14.1740465,29.86505,21.760094,14.161994,31.572655,23.295895,12.080774,27.178951,45.335464,19.043762,42.504295,10.78068,43.243782,-1.828742,9.7071085,9.246951,24.421658,19.645267,15.216921,25.132557,9.759322,14.176567,42.57034,20.008926,8.923277,44.062294,-6.786247,7.531553,44.062294,36.061684,8.161376,7.531553,30.621254,26.240906,49.02083,43.053535
